Player ID;Player name;Era;Good;Amount;Message;Date/Time
848909743;megas maik;09 - Progressive Era;Αμίαντος;1;Παραγωγή κτιρίου;Σάββατο στις 9:45 pm
848909743;megas maik;09 - Progressive Era;Εκρηκτικά;1;Παραγωγή κτιρίου;Σάββατο στις 9:45 pm
848909743;megas maik;09 - Progressive Era;Μέρη μηχανών;1;Παραγωγή κτιρίου;Σάββατο στις 9:45 pm
848909743;megas maik;09 - Progressive Era;Βενζίνη;1;Παραγωγή κτιρίου;Σάββατο στις 9:45 pm
848909743;megas maik;09 - Progressive Era;Λευκοσίδηρος;1;Παραγωγή κτιρίου;Σάββατο στις 9:45 pm
848909743;megas maik;09 - Progressive Era;Αμίαντος;4;Παραγωγή κτιρίου;Σάββατο στις 9:45 pm
848909743;megas maik;09 - Progressive Era;Εκρηκτικά;4;Παραγωγή κτιρίου;Σάββατο στις 9:45 pm
848909743;megas maik;09 - Progressive Era;Μέρη μηχανών;4;Παραγωγή κτιρίου;Σάββατο στις 9:45 pm
848909743;megas maik;09 - Progressive Era;Βενζίνη;4;Παραγωγή κτιρίου;Σάββατο στις 9:45 pm
848909743;megas maik;09 - Progressive Era;Λευκοσίδηρος;4;Παραγωγή κτιρίου;Σάββατο στις 9:45 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Λαμπερό Φύκι;28;Παραγωγή κτιρίου;Σάββατο στις 9:39 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Λαμπερό Φύκι;392;Παραγωγή κτιρίου;Σάββατο στις 9:39 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Σνακ Βοτάνων;392;Παραγωγή κτιρίου;Σάββατο στις 9:39 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Σνακ Βοτάνων;28;Παραγωγή κτιρίου;Σάββατο στις 9:39 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Συμπληρώματα Μικρολαχανικών;392;Παραγωγή κτιρίου;Σάββατο στις 9:39 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Συμπληρώματα Μικρολαχανικών;28;Παραγωγή κτιρίου;Σάββατο στις 9:39 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Πρωτεΐνες Σόγιας;28;Παραγωγή κτιρίου;Σάββατο στις 9:39 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Πρωτεΐνες Σόγιας;392;Παραγωγή κτιρίου;Σάββατο στις 9:39 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Κρύσταλλοι Ζάχαρης;28;Παραγωγή κτιρίου;Σάββατο στις 9:39 pm
491522;Αλικο Σύννεφο;20 - Space Age Venus;Κρύσταλλοι Ζάχαρης;392;Παραγωγή κτιρίου;Σάββατο στις 9:39 pm
602110;master key;09 - Progressive Era;Αμίαντος;64;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;12 - Contemporary Era;Βιονικά στοιχεία;6;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;07 - Colonial Age;Καφές;32;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;08 - Industrial Age;Οπτάνθρακας;32;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;10 - Modern Era;Συσκευασμένα Τρόφιμα;52;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;12 - Contemporary Era;Ηλεκτρομαγνήτες;6;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;09 - Progressive Era;Εκρηκτικά;64;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;10 - Modern Era;Σκυρόδεμα;52;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;08 - Industrial Age;Λίπασμα;32;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;10 - Modern Era;Αρωματικά;52;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;12 - Contemporary Era;Αέριο;6;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;10 - Modern Era;Υλικά πολυτελείας;52;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;09 - Progressive Era;Μέρη μηχανών;64;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;10 - Modern Era;Συσκευασία;52;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;07 - Colonial Age;Χαρτί;32;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;09 - Progressive Era;Βενζίνη;64;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;12 - Contemporary Era;Πλαστικό;6;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;07 - Colonial Age;Πορσελάνη;32;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;12 - Contemporary Era;Ρομπότ;6;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;08 - Industrial Age;Καουτσούκ;32;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;07 - Colonial Age;Πίσσα;32;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;08 - Industrial Age;Υφάσματα;32;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;09 - Progressive Era;Λευκοσίδηρος;64;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;08 - Industrial Age;Λίπος φάλαινας;32;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
602110;master key;07 - Colonial Age;Σύρμα;32;Παραγωγή κτιρίου;Σάββατο στις 9:34 pm
704614;Aguilar de Nerja;09 - Progressive Era;Αμίαντος;16;Παραγωγή κτιρίου;Σάββατο στις 9:24 pm
704614;Aguilar de Nerja;06 - Late Middle Age;Βασάλτης;16;Παραγωγή κτιρίου;Σάββατο στις 9:24 pm
704614;Aguilar de Nerja;06 - Late Middle Age;Μπρούντζος;16;Παραγωγή κτιρίου;Σάββατο στις 9:24 pm
704614;Aguilar de Nerja;09 - Progressive Era;Εκρηκτικά;16;Παραγωγή κτιρίου;Σάββατο στις 9:24 pm
704614;Aguilar de Nerja;06 - Late Middle Age;Μπαρούτι;16;Παραγωγή κτιρίου;Σάββατο στις 9:24 pm
704614;Aguilar de Nerja;09 - Progressive Era;Μέρη μηχανών;16;Παραγωγή κτιρίου;Σάββατο στις 9:24 pm
704614;Aguilar de Nerja;09 - Progressive Era;Βενζίνη;16;Παραγωγή κτιρίου;Σάββατο στις 9:24 pm
704614;Aguilar de Nerja;06 - Late Middle Age;Μετάξι;16;Παραγωγή κτιρίου;Σάββατο στις 9:24 pm
704614;Aguilar de Nerja;06 - Late Middle Age;Πούδρα Ταλκ;16;Παραγωγή κτιρίου;Σάββατο στις 9:24 pm
704614;Aguilar de Nerja;09 - Progressive Era;Λευκοσίδηρος;16;Παραγωγή κτιρίου;Σάββατο στις 9:24 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Καλλιέργειες Βιοτεχνολογίας;108;Παραγωγή κτιρίου;Σάββατο στις 9:23 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Αντιδραστήρες Σύντηξης;108;Παραγωγή κτιρίου;Σάββατο στις 9:23 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Λιπαντικά;108;Παραγωγή κτιρίου;Σάββατο στις 9:23 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Αρειανά Μικρόβια;108;Παραγωγή κτιρίου;Σάββατο στις 9:23 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Υπερκράματα;108;Παραγωγή κτιρίου;Σάββατο στις 9:23 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Καλλιέργειες Βιοτεχνολογίας;186;Παραγωγή κτιρίου;Σάββατο στις 9:21 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Καλλιέργειες Βιοτεχνολογίας;6;Παραγωγή κτιρίου;Σάββατο στις 9:21 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Αντιδραστήρες Σύντηξης;6;Παραγωγή κτιρίου;Σάββατο στις 9:21 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Αντιδραστήρες Σύντηξης;186;Παραγωγή κτιρίου;Σάββατο στις 9:21 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Λιπαντικά;6;Παραγωγή κτιρίου;Σάββατο στις 9:21 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Λιπαντικά;186;Παραγωγή κτιρίου;Σάββατο στις 9:21 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Αρειανά Μικρόβια;186;Παραγωγή κτιρίου;Σάββατο στις 9:21 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Αρειανά Μικρόβια;6;Παραγωγή κτιρίου;Σάββατο στις 9:21 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Υπερκράματα;186;Παραγωγή κτιρίου;Σάββατο στις 9:21 pm
704614;Aguilar de Nerja;18 - Space Age Mars;Υπερκράματα;6;Παραγωγή κτιρίου;Σάββατο στις 9:21 pm
729025;nikos o maxitis;13 - Tomorrow Era;Διατροφική Έρευνα;14;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;13 - Tomorrow Era;Χαρτοκονίαμα;14;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;13 - Tomorrow Era;Συντηρητικά;14;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;13 - Tomorrow Era;Έξυπνα Υλικά;14;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;13 - Tomorrow Era;Διάφανο Σκυρόδεμα;14;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;10 - Modern Era;Συσκευασμένα Τρόφιμα;32;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;10 - Modern Era;Σκυρόδεμα;32;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;10 - Modern Era;Αρωματικά;32;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;10 - Modern Era;Υλικά πολυτελείας;32;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;10 - Modern Era;Συσκευασία;32;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;13 - Tomorrow Era;Διατροφική Έρευνα;162;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;13 - Tomorrow Era;Χαρτοκονίαμα;162;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;13 - Tomorrow Era;Συντηρητικά;162;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;13 - Tomorrow Era;Έξυπνα Υλικά;162;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;13 - Tomorrow Era;Διάφανο Σκυρόδεμα;162;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;09 - Progressive Era;Αμίαντος;16;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;09 - Progressive Era;Εκρηκτικά;16;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;09 - Progressive Era;Μέρη μηχανών;16;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;09 - Progressive Era;Βενζίνη;16;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;09 - Progressive Era;Λευκοσίδηρος;16;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;12 - Contemporary Era;Βιονικά στοιχεία;6;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;12 - Contemporary Era;Ηλεκτρομαγνήτες;6;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;12 - Contemporary Era;Αέριο;6;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;12 - Contemporary Era;Πλαστικό;6;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;12 - Contemporary Era;Ρομπότ;6;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;12 - Contemporary Era;Βιονικά στοιχεία;7;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;12 - Contemporary Era;Ηλεκτρομαγνήτες;7;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;12 - Contemporary Era;Αέριο;7;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;13 - Tomorrow Era;Διατροφική Έρευνα;16;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;13 - Tomorrow Era;Χαρτοκονίαμα;16;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;12 - Contemporary Era;Πλαστικό;7;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;13 - Tomorrow Era;Συντηρητικά;16;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;12 - Contemporary Era;Ρομπότ;7;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;13 - Tomorrow Era;Έξυπνα Υλικά;16;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
729025;nikos o maxitis;13 - Tomorrow Era;Διάφανο Σκυρόδεμα;16;Παραγωγή κτιρίου;Σάββατο στις 9:17 pm
848953810;Diamel;08 - Industrial Age;Οπτάνθρακας;3;Παραγωγή κτιρίου;Σάββατο στις 9:00 pm
848953810;Diamel;08 - Industrial Age;Λίπασμα;3;Παραγωγή κτιρίου;Σάββατο στις 9:00 pm
848953810;Diamel;08 - Industrial Age;Καουτσούκ;3;Παραγωγή κτιρίου;Σάββατο στις 9:00 pm
848953810;Diamel;08 - Industrial Age;Υφάσματα;3;Παραγωγή κτιρίου;Σάββατο στις 9:00 pm
848953810;Diamel;08 - Industrial Age;Λίπος φάλαινας;3;Παραγωγή κτιρίου;Σάββατο στις 9:00 pm
700865;Α098;10 - Modern Era;Συσκευασμένα Τρόφιμα;16;Παραγωγή κτιρίου;Σάββατο στις 8:56 pm
700865;Α098;10 - Modern Era;Σκυρόδεμα;16;Παραγωγή κτιρίου;Σάββατο στις 8:56 pm
700865;Α098;10 - Modern Era;Αρωματικά;16;Παραγωγή κτιρίου;Σάββατο στις 8:56 pm
700865;Α098;10 - Modern Era;Υλικά πολυτελείας;16;Παραγωγή κτιρίου;Σάββατο στις 8:56 pm
700865;Α098;10 - Modern Era;Συσκευασία;16;Παραγωγή κτιρίου;Σάββατο στις 8:56 pm
700865;Α098;09 - Progressive Era;Αμίαντος;16;Παραγωγή κτιρίου;Σάββατο στις 8:53 pm
700865;Α098;09 - Progressive Era;Εκρηκτικά;16;Παραγωγή κτιρίου;Σάββατο στις 8:53 pm
700865;Α098;09 - Progressive Era;Μέρη μηχανών;16;Παραγωγή κτιρίου;Σάββατο στις 8:53 pm
700865;Α098;09 - Progressive Era;Βενζίνη;16;Παραγωγή κτιρίου;Σάββατο στις 8:53 pm
700865;Α098;09 - Progressive Era;Λευκοσίδηρος;16;Παραγωγή κτιρίου;Σάββατο στις 8:53 pm
700865;Α098;09 - Progressive Era;Αμίαντος;16;Παραγωγή κτιρίου;Σάββατο στις 8:53 pm
700865;Α098;09 - Progressive Era;Εκρηκτικά;16;Παραγωγή κτιρίου;Σάββατο στις 8:53 pm
700865;Α098;09 - Progressive Era;Μέρη μηχανών;16;Παραγωγή κτιρίου;Σάββατο στις 8:53 pm
700865;Α098;09 - Progressive Era;Βενζίνη;16;Παραγωγή κτιρίου;Σάββατο στις 8:53 pm
700865;Α098;09 - Progressive Era;Λευκοσίδηρος;16;Παραγωγή κτιρίου;Σάββατο στις 8:53 pm
689011;ΑΛΕΞΜΑΝ;17 - Virtual Future;Κρυπτομετρητής;6;Παραγωγή κτιρίου;Σάββατο στις 8:43 pm
689011;ΑΛΕΞΜΑΝ;17 - Virtual Future;Κρύσταλλοι Δεδομένων;6;Παραγωγή κτιρίου;Σάββατο στις 8:43 pm
689011;ΑΛΕΞΜΑΝ;17 - Virtual Future;Χρυσό Ρύζι;6;Παραγωγή κτιρίου;Σάββατο στις 8:43 pm
689011;ΑΛΕΞΜΑΝ;17 - Virtual Future;Νανομηχανές;6;Παραγωγή κτιρίου;Σάββατο στις 8:43 pm
689011;ΑΛΕΞΜΑΝ;17 - Virtual Future;Μετάξι Τσαγιού;6;Παραγωγή κτιρίου;Σάββατο στις 8:43 pm
395345;dimitristso;15 - Arctic Future;Στοιχεία Τεχνητής Νοημοσύνης;38;Παραγωγή κτιρίου;Σάββατο στις 8:42 pm
395345;dimitristso;15 - Arctic Future;Στοιχεία Τεχνητής Νοημοσύνης;312;Παραγωγή κτιρίου;Σάββατο στις 8:42 pm
395345;dimitristso;14 - Future Era;Άλγη ;32;Παραγωγή κτιρίου;Σάββατο στις 8:42 pm
395345;dimitristso;14 - Future Era;Βιογεωχημικά στοιχεία;32;Παραγωγή κτιρίου;Σάββατο στις 8:42 pm
395345;dimitristso;15 - Arctic Future;Βιοπλαστικά;312;Παραγωγή κτιρίου;Σάββατο στις 8:42 pm
395345;dimitristso;15 - Arctic Future;Βιοπλαστικά;38;Παραγωγή κτιρίου;Σάββατο στις 8:42 pm
395345;dimitristso;14 - Future Era;Νανοσωματίδια;32;Παραγωγή κτιρίου;Σάββατο στις 8:42 pm
395345;dimitristso;15 - Arctic Future;Νανοσύρμα;38;Παραγωγή κτιρίου;Σάββατο στις 8:42 pm
395345;dimitristso;15 - Arctic Future;Νανοσύρμα;312;Παραγωγή κτιρίου;Σάββατο στις 8:42 pm
395345;dimitristso;15 - Arctic Future;Χάρτινες Μπαταρίες;312;Παραγωγή κτιρίου;Σάββατο στις 8:42 pm
395345;dimitristso;15 - Arctic Future;Χάρτινες Μπαταρίες;38;Παραγωγή κτιρίου;Σάββατο στις 8:42 pm
395345;dimitristso;14 - Future Era;Απιονισμένο νερό;32;Παραγωγή κτιρίου;Σάββατο στις 8:42 pm
395345;dimitristso;14 - Future Era;Υπεραγωγοί;32;Παραγωγή κτιρίου;Σάββατο στις 8:42 pm
395345;dimitristso;15 - Arctic Future;Μετεστεροποιημένο αέριο;312;Παραγωγή κτιρίου;Σάββατο στις 8:42 pm
395345;dimitristso;15 - Arctic Future;Μετεστεροποιημένο αέριο;38;Παραγωγή κτιρίου;Σάββατο στις 8:42 pm
395345;dimitristso;15 - Arctic Future;Στοιχεία Τεχνητής Νοημοσύνης;6;Παραγωγή κτιρίου;Σάββατο στις 8:41 pm
395345;dimitristso;15 - Arctic Future;Βιοπλαστικά;6;Παραγωγή κτιρίου;Σάββατο στις 8:41 pm
395345;dimitristso;15 - Arctic Future;Νανοσύρμα;6;Παραγωγή κτιρίου;Σάββατο στις 8:41 pm
395345;dimitristso;15 - Arctic Future;Χάρτινες Μπαταρίες;6;Παραγωγή κτιρίου;Σάββατο στις 8:41 pm
395345;dimitristso;15 - Arctic Future;Μετεστεροποιημένο αέριο;6;Παραγωγή κτιρίου;Σάββατο στις 8:41 pm
848908455;Spartacus;09 - Progressive Era;Αμίαντος;10;Παραγωγή κτιρίου;Σάββατο στις 8:39 pm
848908455;Spartacus;09 - Progressive Era;Εκρηκτικά;10;Παραγωγή κτιρίου;Σάββατο στις 8:39 pm
848908455;Spartacus;09 - Progressive Era;Μέρη μηχανών;10;Παραγωγή κτιρίου;Σάββατο στις 8:39 pm
848908455;Spartacus;09 - Progressive Era;Βενζίνη;10;Παραγωγή κτιρίου;Σάββατο στις 8:39 pm
848908455;Spartacus;09 - Progressive Era;Λευκοσίδηρος;10;Παραγωγή κτιρίου;Σάββατο στις 8:39 pm
848908455;Spartacus;09 - Progressive Era;Αμίαντος;16;Παραγωγή κτιρίου;Σάββατο στις 8:39 pm
848908455;Spartacus;09 - Progressive Era;Εκρηκτικά;16;Παραγωγή κτιρίου;Σάββατο στις 8:39 pm
848908455;Spartacus;09 - Progressive Era;Μέρη μηχανών;16;Παραγωγή κτιρίου;Σάββατο στις 8:39 pm
848908455;Spartacus;09 - Progressive Era;Βενζίνη;16;Παραγωγή κτιρίου;Σάββατο στις 8:39 pm
848908455;Spartacus;09 - Progressive Era;Λευκοσίδηρος;16;Παραγωγή κτιρίου;Σάββατο στις 8:39 pm
848908455;Spartacus;09 - Progressive Era;Αμίαντος;6;Παραγωγή κτιρίου;Σάββατο στις 8:39 pm
848908455;Spartacus;09 - Progressive Era;Εκρηκτικά;6;Παραγωγή κτιρίου;Σάββατο στις 8:39 pm
848908455;Spartacus;09 - Progressive Era;Μέρη μηχανών;6;Παραγωγή κτιρίου;Σάββατο στις 8:39 pm
848908455;Spartacus;09 - Progressive Era;Βενζίνη;6;Παραγωγή κτιρίου;Σάββατο στις 8:39 pm
848908455;Spartacus;09 - Progressive Era;Λευκοσίδηρος;6;Παραγωγή κτιρίου;Σάββατο στις 8:39 pm
848924235;Moski;15 - Arctic Future;Στοιχεία Τεχνητής Νοημοσύνης;162;Παραγωγή κτιρίου;Σάββατο στις 8:16 pm
848924235;Moski;15 - Arctic Future;Βιοπλαστικά;162;Παραγωγή κτιρίου;Σάββατο στις 8:16 pm
848924235;Moski;15 - Arctic Future;Νανοσύρμα;162;Παραγωγή κτιρίου;Σάββατο στις 8:16 pm
848924235;Moski;15 - Arctic Future;Χάρτινες Μπαταρίες;162;Παραγωγή κτιρίου;Σάββατο στις 8:16 pm
848924235;Moski;15 - Arctic Future;Μετεστεροποιημένο αέριο;162;Παραγωγή κτιρίου;Σάββατο στις 8:16 pm
848924235;Moski;15 - Arctic Future;Στοιχεία Τεχνητής Νοημοσύνης;14;Παραγωγή κτιρίου;Σάββατο στις 8:16 pm
848924235;Moski;15 - Arctic Future;Βιοπλαστικά;14;Παραγωγή κτιρίου;Σάββατο στις 8:16 pm
848924235;Moski;15 - Arctic Future;Νανοσύρμα;14;Παραγωγή κτιρίου;Σάββατο στις 8:16 pm
848924235;Moski;15 - Arctic Future;Χάρτινες Μπαταρίες;14;Παραγωγή κτιρίου;Σάββατο στις 8:16 pm
848924235;Moski;15 - Arctic Future;Μετεστεροποιημένο αέριο;14;Παραγωγή κτιρίου;Σάββατο στις 8:16 pm
848897481;-GAZARDIEL-;00 - No age;Μετάλλια;-25;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:12 pm
491522;Αλικο Σύννεφο;00 - No age;Μετάλλια;-25;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:12 pm
704614;Aguilar de Nerja;00 - No age;Μετάλλια;-25;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:11 pm
491522;Αλικο Σύννεφο;00 - No age;Μετάλλια;-25;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:10 pm
491522;Αλικο Σύννεφο;00 - No age;Μετάλλια;-25;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:10 pm
704614;Aguilar de Nerja;00 - No age;Μετάλλια;-25;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:10 pm
704614;Aguilar de Nerja;00 - No age;Μετάλλια;-25;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:10 pm
480004;SAKATAKM46;00 - No age;Μετάλλια;-25;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:09 pm
704614;Aguilar de Nerja;00 - No age;Μετάλλια;-25;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:09 pm
491522;Αλικο Σύννεφο;00 - No age;Μετάλλια;-25;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:08 pm
704614;Aguilar de Nerja;00 - No age;Μετάλλια;-25;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:08 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Βιονικά στοιχεία;-100;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:07 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Ηλεκτρομαγνήτες;-100;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:07 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Αέριο;-100;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:07 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Πλαστικό;-100;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:07 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Ρομπότ;-100;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:07 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Βιονικά στοιχεία;-100;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:07 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Ηλεκτρομαγνήτες;-100;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:07 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Αέριο;-100;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:07 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Πλαστικό;-100;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:07 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Ρομπότ;-100;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:07 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Βιονικά στοιχεία;-80;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:07 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Ηλεκτρομαγνήτες;-80;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:07 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Αέριο;-80;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:07 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Πλαστικό;-80;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:07 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Ρομπότ;-80;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:07 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Βιονικά στοιχεία;-80;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:06 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Ηλεκτρομαγνήτες;-80;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:06 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Αέριο;-80;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:06 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Πλαστικό;-80;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:06 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Ρομπότ;-80;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:06 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Βιονικά στοιχεία;-100;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:05 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Ηλεκτρομαγνήτες;-100;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:05 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Αέριο;-100;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:05 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Πλαστικό;-100;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:05 pm
704614;Aguilar de Nerja;12 - Contemporary Era;Ρομπότ;-100;Ανάπτυξη στρατού πολιορκίας;Σάββατο στις 8:05 pm
